"구군","종별","의료기관명","소   재   지","일반 병상수","정신 병상수","요양 병상수","개설일자","전화번호"
"울주군","의원","온양의원","울산광역시 울주군 온양읍 남창강변로 36","0","0","0","2000-12-01","052-238-3626"
"울주군","의원","소망의원","울산광역시 울주군 청량읍 덕하로 228","0","0","0","2000-09-20","052-258-7328"
"울주군","의원","한사랑의원","울산광역시 울주군 온양읍 연안2길 19","0","0","0","2000-05-23","052-238-8035"
"울주군","의원","박철산부인과의원","울산광역시 울주군 언양읍 헌양길 37 (2층(언양농협))","5","0","0","1999-09-02","052-254-2565"
"울주군","의원","범서의원","울산광역시 울주군 범서읍 점촌4길 37 (2층3호(현대상가))","0","0","0","1999-01-22","052-212-9111"
"울주군","의원","남창정형외과의원","울산광역시 울주군 온양읍 온양로 75","29","0","0","1998-10-09","052-239-0211"
"울주군","의원","양주동내과의원","울산광역시 울주군 온산읍 덕신로 260","0","0","0","1998-06-16","052-238-8275"
"울주군","의원","덕신정형외과의원","울산광역시 울주군 온산읍 덕남로 31","8","0","0","1998-01-07","052-237-2280"
"울주군","의원","이태일의원","울산광역시 울주군 온산읍 영남6길 20","0","0","0","1997-11-14","052-239-4778"
"울주군","의원","오형덕이비인후과의원","울산광역시 울주군 언양읍 동부10길 5-16","0","0","0","1997-02-28","052-262-1716"
"울주군","의원","웅촌제일의원","울산광역시 울주군 웅촌면 웅촌로 377, 2층 (흥연오일뱅크)","0","0","0","1997-01-31","052-225-9427"
"울주군","의원","언양훼밀리의원","울산광역시 울주군 언양읍 동문길 58","0","0","0","1996-08-16","052-262-1887"
"울주군","의원","사단법인경찰공제회울산의원","울산광역시 울주군 상북면 봉화로 342","0","0","0","1996-02-16","052-263-2041"
"울주군","의원","서울의원","울산광역시 울주군 온산읍 덕신로 266","0","0","0","1993-09-07","052-238-8622"
"울주군","의원","언양의원","울산광역시 울주군 언양읍 헌양길 18","0","0","0","1993-07-13","052-264-1028"
"울주군","의원","온산의원","울산광역시 울주군 온산읍 덕신로 258","0","0","0","1993-01-27","052-237-5480"
"울주군","의원","박내과의원","울산광역시 울주군 언양읍 헌양길 24","0","0","0","1989-08-05","052-262-1121"
"울주군","부속의원","삼성SDI부속의원","울산광역시 울주군 삼남면 반구대로 163","0","0","0","2009-03-12","055-380-1075"
"울주군","부속의원","울산과학기술원 부속의원","울산광역시 울주군 언양읍 유니스트길 50","0","0","0","2016-07-04","052-217-4005"
"울주군","부속의원","울산구치소 부속의원","울산광역시 울주군 청량읍 청량천변로 103-9","0","0","0","2005-09-28","052-228-9705"
"울주군","치과의원","덕신연합치과의원","울산광역시 울주군 온산읍 덕남로 5, 2층","0","0","0","2018-02-12","052-237-2208"
"울주군","치과의원","뉴욕스마트치과의원","울산광역시 울주군 온양읍 온양로 105, 6층","0","0","0","2017-09-19","052-707-8275"
"울주군","치과의원","뉴욕플란트치과의원","울산광역시 울주군 언양읍 반구대로 826, 2층","0","0","0","2017-02-06","052-700-2804"
"울주군","치과의원","e열린치과의원","울산광역시 울주군 온양읍 대운길 27, 2층","0","0","0","2016-05-11","052-239-7575"
"울주군","치과의원","봉주르치과의원","울산광역시 울주군 언양읍 헌양길 75, 2층","0","0","0","2016-03-04","052-254-7528"
"울주군","치과의원","박치과의원","울산광역시 울주군 온산읍 덕남로 31, 2층","0","0","0","2016-02-23","052-237-8811"
"울주군","치과의원","노엘치과의원","울산광역시 울주군 온양읍 온양로 101","0","0","0","2015-10-14","052-238-2875"
"울주군","치과의원","아리아치과의원","울산광역시 울주군 온산읍 덕망로 7-2","0","0","0","2015-07-16","052-238-2870"
"울주군","치과의원","장검에이스치과의원","울산광역시 울주군 범서읍 장검길 91, 2층","0","0","0","2014-10-20","052-225-2882"
"울주군","치과의원","하나치과의원","울산광역시 울주군 청량읍 삼정로 92-12 (24-202 (쌍용하나빌리지상가))","0","0","0","2014-05-27","052-224-2826"
"울주군","치과의원","미라인치과의원","울산광역시 울주군 범서읍 구영로 78, 4층 402호 (서린프라자)","0","0","0","2014-04-01","052-211-2804"
"울주군","치과의원","미소치과의원","울산광역시 울주군 범서읍 천상중앙길 95","0","0","0","2013-11-20","052-211-2806"
"울주군","치과의원","킴플란트치과의원","울산광역시 울주군 온산읍 덕신로 289, 2층,3층","0","0","0","2012-10-25","052-936-2875"
"울주군","치과의원","성모치과의원","울산광역시 울주군 온산읍 덕신로 267 (2층4호.3층)","0","0","0","2012-04-16","052-238-2895"
"울주군","치과의원","조은치과의원","울산광역시 울주군 언양읍 헌양길 24","0","0","0","2012-01-02","052-225-2275"
"울주군","치과의원","언양탑치과의원","울산광역시 울주군 언양읍 남문길 22, 2층","0","0","0","2011-08-16","052-254-2879"
"울주군","치과의원","서영희치과의원","울산광역시 울주군 범서읍 장검길 3, 2층","0","0","0","2011-02-15","052-277-2879"
"울주군","치과의원","소망치과의원","울산광역시 울주군 청량읍 덕하로 228","0","0","0","2010-04-26","052-265-2879"
"울주군","치과의원","온양하나치과의원","울산광역시 울주군 온양읍 온양로 98","0","0","0","2009-07-21","052-237-2808"
"울주군","치과의원","정겨운치과의원","울산광역시 울주군 언양읍 헌양길 37 (지역농협)","0","0","0","2008-11-07","052-254-3377"
"울주군","치과의원","구영연세뷰치과의원","울산광역시 울주군 범서읍 구영로 104, 2층","0","0","0","2008-08-19","052-212-2875"
"울주군","치과의원","미소를심는치과의원","울산광역시 울주군 범서읍 구영로 100, 501호 (구영프라자)","0","0","0","2008-04-18","052-243-5900"
"울주군","치과의원","울산플러스치과의원","울산광역시 울주군 온산읍 덕신로 266, 3층","0","0","0","2008-03-06","052-237-4889"
"울주군","치과의원","니즈연합치과의원","울산광역시 울주군 범서읍 구영로 94, 404호 (M-플라자)","0","0","0","2008-02-13","052-245-2875"
"울주군","치과의원","플러스치과의원","울산광역시 울주군 삼남면 반구대로 163 (삼성SDI주식회사사업장내)","0","0","0","2007-05-04","055-380-2260"
"울주군","치과의원","서울박치과의원","울산광역시 울주군 언양읍 동부10길 5-16, 3층","0","0","0","2007-03-05","052-263-2879"
"울주군","치과의원","신미치과의원","울산광역시 울주군 범서읍 대리2길 39, 2층 (구영리,화진빌딩)","0","0","0","2006-10-20","052-248-7080"
"울주군","치과의원","애플치과의원","울산광역시 울주군 범서읍 구영로 142","0","0","0","2006-05-09","052-248-2882"
"울주군","치과의원","강남치과의원","울산광역시 울주군 언양읍 헌양길 84, 3층","0","0","0","2003-06-23","052-262-2889"
"울주군","치과의원","우리치과의원","울산광역시 울주군 범서읍 구영로 86","0","0","0","2003-06-09","052-248-5528"
"울주군","치과의원","우치과의원","울산광역시 울주군 범서읍 천상중앙길 76","0","0","0","2000-11-10","052-244-2830"
"울주군","치과의원","삼성치과의원","울산광역시 울주군 언양읍 헌양길 12, 2층","0","0","0","1999-06-30","052-263-2830"
"울주군","치과의원","하얀치과의원","울산광역시 울주군 온산읍 덕신로 273","0","0","0","1999-05-07","052-237-2804"
"울주군","치과의원","이건우치과의원","울산광역시 울주군 범서읍 천상6길 6","0","0","0","1998-07-03","052-242-0330"
"울주군","치과의원","천승욱치과의원","울산광역시 울주군 온산읍 덕신로 256","0","0","0","1998-01-15","052-237-1789"
"울주군","치과의원","전치과의원","울산광역시 울주군 언양읍 동문길 72","0","0","0","1996-07-05","052-262-0975"
"울주군","치과의원","온양치과의원","울산광역시 울주군 온양읍 온양로 153, 4층 401호","0","0","0","1996-04-10","052-237-2875"
"울주군","치과의원","진치과의원","울산광역시 울주군 범서읍 점촌4길 26","0","0","0","1996-02-15","052-211-6395"
"울주군","치과의원","언양치과의원","울산광역시 울주군 언양읍 헌양길 30","0","0","0","1995-05-04","052-264-0265"
"울주군","치과의원","오복치과의원","울산광역시 울주군 언양읍 헌양길 19","0","0","0","1994-09-08","052-263-2875"
"울주군","치과의원","서울유니온치과의원","울산광역시 울주군 온양읍 연안3길 1","0","0","0","1992-06-05","052-239-0522"
"울주군","치과의원","김치과의원","울산광역시 울주군 언양읍 동문길 66","0","0","0","1992-02-26","052-264-4647"
"울주군","치과의원","백치과의원","울산광역시 울주군 언양읍 헌양길 22","0","0","0","1990-04-26","052-263-2076"
"울주군","한의원","명인한의원","울산광역시 울주군 온양읍 보곡2길 24, 1층","0","0","0","2018-04-17","052-238-1020"
"울주군","한의원","참조은한의원","울산광역시 울주군 범서읍 점촌4길 26, 2층","0","0","0","2018-02-09","052-245-1236"
"울주군","한의원","사랑방한의원","울산광역시 울주군 범서읍 대동길 23, 문수애시앙(상가) 101호","0","0","0","2018-01-10","052-212-3322"
"울주군","한의원","심호당한의원","울산광역시 울주군 언양읍 옛장터1길 9","0","0","0","2017-02-06","052-254-1328"
"울주군","한의원","최한의원","울산광역시 울주군 범서읍 장검1길 63, 2층","0","0","0","2017-01-09","052-233-1900"
"울주군","한의원","아이맘한의원","울산광역시 울주군 범서읍 구영로 78, 302호 (서진프라자)","0","0","0","2015-10-12","052-716-1075"
"울주군","한의원","봉계감초한의원","울산광역시 울주군 두동면 계명1길 41","0","0","0","2015-04-06","052-262-5557"
"울주군","한의원","유곡한의원","울산광역시 울주군 언양읍 서부2길 16, 2층","0","0","0","2014-12-04","052-254-7577"
"울주군","한의원","호산한의원","울산광역시 울주군 웅촌면 삼동로 1636 (웅촌면 대복리 349-5)","0","0","0","2014-03-05","052-223-3379"
"울주군","한의원","동의부부한의원","울산광역시 울주군 언양읍 헌양길 50 (언양읍 동부리 161번지)","0","0","0","2014-02-10","052-262-2622"
"울주군","한의원","설한의원","울산광역시 울주군 언양읍 동문길 66 (동부리164번지)","0","0","0","2013-04-19","052-254-3275"
"울주군","한의원","상용한의원","울산광역시 울주군 온양읍 남창1길 45","0","0","0","2012-05-03","052-238-9987"
"울주군","한의원","언양백세한의원","울산광역시 울주군 언양읍 동문길 65","0","0","0","2012-04-12","052-254-7585"
"울주군","한의원","원한의원","울산광역시 울주군 언양읍 동문길 58, 2층","0","0","0","2011-04-21","052-264-7900"
"울주군","한의원","언양한의원","울산광역시 울주군 언양읍 동문길 85, 2층","0","0","0","2010-01-21","052-254-7533"
"울주군","한의원","덕신한의원","울산광역시 울주군 온산읍 덕남로 27","0","0","0","2009-10-19","052-237-7582"
"울주군","한의원","옥천당한의원","울산광역시 울주군 상북면 소호로 95","0","0","0","2009-06-30","052-264-1075"
"울주군","한의원","락선재한의원","울산광역시 울주군 범서읍 천상중앙길 96-1","0","0","0","2009-04-29","052-211-1075"
"울주군","한의원","우방한의원","울산광역시 울주군 범서읍 점촌3길 8-2, 3층 302호","0","0","0","2008-01-22","052-245-4771"
"울주군","한의원","유생당한의원","울산광역시 울주군 범서읍 구영로 86, 402호 (GM프라자)","0","0","0","2007-11-15","052-248-7510"
"울주군","한의원","승구한의원","울산광역시 울주군 범서읍 구영로 100, 202호 (구영프라자)","0","0","0","2007-09-14","052-212-1075"
"울주군","한의원","창의한의원","울산광역시 울주군 온양읍 온양로 98","0","0","0","2007-08-30","052-239-7507"
"울주군","한의원","덕하한의원","울산광역시 울주군 청량읍 덕하로 238-1, 1층","0","0","0","2007-08-14","052-267-6901"
"울주군","한의원","까치부부한의원","울산광역시 울주군 범서읍 구영로 94","0","0","0","2007-08-01","052-212-1070"
"울주군","한의원","구광한의원","울산광역시 울주군 범서읍 모두박길 5, 1층","0","0","0","2007-07-12","052-227-9095"
"울주군","한의원","구영해맑은 한의원","울산광역시 울주군 범서읍 대리2길 48, 2층","0","0","0","2007-04-18","052-248-2075"
"울주군","한의원","진하한의원","울산광역시 울주군 서생면 진하길 13","0","0","0","2007-04-10","052-238-7578"
"울주군","한의원","온산한의원","울산광역시 울주군 온산읍 덕신로 283","0","0","0","2006-11-10","052-238-7582"
"울주군","한의원","문성한의원","울산광역시 울주군 언양읍 동문길 98","0","0","0","2006-09-01","052-264-1100"
